Order Number,Vendor Name,Order Date,Order Status,Last Receipt Number,Last Receipt Date,Last Invoice Number,Last Invoice Date,Completed Date,Item Code,Species,Item Description,Item Code Acronym,Unit of Measurement,Original Unit Cost,Last Unit Cost,Original Quantity,Revised Quantity,Received Quantity, Extensions Amount , Received Cost , Freight Cost , Sales Tax ,Comments
335,"Young Manufacturing Company, Inc.",5/21/2018,Completed,G000443,8/8/2018,099180,8/8/2018,12/10/2018,DCXMAS1150U,MAPLE,,DCX,EACH,31.6,31.6,100,100,92," $3,160 "," $2,907 ",,  ,
335,"Young Manufacturing Company, Inc.",5/21/2018,Completed,G000443,8/8/2018,099180,8/8/2018,12/10/2018,DCXWOS1150U,WHITE OAK (SELECT AND BETTER),,DCX,EACH,26.76,26.76,200,200,184," $5,352 "," $4,924 ",,  ,
335,"Young Manufacturing Company, Inc.",5/21/2018,Completed,G000443,8/8/2018,099180,8/8/2018,12/10/2018,ERTBCS1142U,BRAZILIAN CHERRY (JATOBA),,ERT,EACH,37.09,37.09,24,24,24, $890 , $890 ,,  ,
335,"Young Manufacturing Company, Inc.",5/21/2018,Completed,G000443,8/8/2018,099180,8/8/2018,12/10/2018,NOXHIS5248U,HICKORY,,NOX,EACH,12.21,12.21,112,112,114," $1,368 "," $1,392 ",,  ,
335,"Young Manufacturing Company, Inc.",5/21/2018,Completed,G000443,8/8/2018,099180,8/8/2018,12/10/2018,NOXHIS5296U,HICKORY,,NOX,EACH,26.81,26.81,56,56,56," $1,501 "," $1,501 ",,  ,
335,"Young Manufacturing Company, Inc.",5/21/2018,Completed,G000443,8/8/2018,099180,8/8/2018,12/10/2018,SRXHIS12,HICKORY,,SRX,LF,1,1,300,300,304, $300 , $304 ,,  ,
335,"Young Manufacturing Company, Inc.",5/21/2018,Completed,G000443,8/8/2018,099180,8/8/2018,12/10/2018,SRXROS12,RED OAK (SELECT AND BETTER),,SRX,LF,0.85,0.85,300,300,304, $255 , $258 ,,  ,
335,"Young Manufacturing Company, Inc.",5/21/2018,Completed,G000443,8/8/2018,099180,8/8/2018,12/10/2018,SRXWOS12,WHITE OAK (SELECT AND BETTER),,SRX,LF,0.93,0.93,300,300,304, $279 , $283 ,,  ,
337,"Stephen Gould of Ohio, Inc",5/22/2018,Completed,G000366,6/1/2018,5533577,6/20/2018,6/30/2018,/BOX WOOD,OTHER,Part# 20060,OTH,EACH,0.21,0.25,16000,16000,16000," $4,000 "," $4,000 ",,  ,
337,"Stephen Gould of Ohio, Inc",5/22/2018,Completed,G000366,6/1/2018,5533577,6/20/2018,6/30/2018,/BOX WOOD,OTHER,Part# 20061,OTH,EACH,0.32,0.36,12150,12150,12150," $4,374 "," $4,374 ",,  ,
337,"Stephen Gould of Ohio, Inc",5/22/2018,Completed,G000366,6/1/2018,5533577,6/20/2018,6/30/2018,/BOX WOOD,OTHER,Part# 20300,OTH,EACH,0.43,0.45,10000,10000,10000," $4,500 "," $4,500 ",,  ,
338,"BGR, Inc",5/29/2018,Completed,G000338,6/1/2018,CI18045,6/4/2018,6/1/2018,/SHIPPING SUPPLIES,OTHER,LTL Shipping Supplies,OTH,EACH,68.4,68.4,8,8,8, $547 , $547 ,,  ,"108933, 5/8â€X.030X6000 black strapping"
339,"Van Technologies, Inc",5/30/2018,Completed,G000335,5/31/2018,17250,5/31/2018,5/31/2018,,OTHER,,OTH,,,,,,,, $-   ,,  ,
339,"Van Technologies, Inc",5/30/2018,Completed,G000335,5/31/2018,17250,5/31/2018,5/31/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,42.22,42.22,1,1,1, $42 , $42 ,,  ,QUART - Y2P Yellow Pigment
340,"RTR Wood Products, Inc",5/30/2018,Completed,G000355,6/20/2018,0000450,6/19/2018,6/21/2018,TREAD,OTHER,,TRE,EA,51.51,54.29,7,7,7, $380 , $380 ,,  ,
340,"RTR Wood Products, Inc",5/30/2018,Completed,G000355,6/20/2018,0000450,6/19/2018,6/21/2018,TREAD,OTHER,,TRE,EA,58.76,61.98,4,4,4, $248 , $248 ,,  ,
342,"Young Manufacturing Company, Inc.",5/31/2018,Completed,G000342,6/4/2018,098632,6/1/2018,6/5/2018,SRXROS11,RED OAK (SELECT AND BETTER),,SRX,EACH,2.42,2.42,200,200,200, $484 , $484 ,,  ,
341,Raco Industries LLC,5/31/2018,Completed,G000341,6/22/2018,IN50497,6/25/2018,6/29/2018,/LABELS FINISH DEPT,OTHER,Labels 4x2.5,OTH,EACH,8.5,8.5,10,10,12, $85 , $102 ,,  ,RA-TT-4X2.5PO-14-640 - 4 X 2.5 TT Paper 640 Labels/Roll
341,Raco Industries LLC,5/31/2018,Completed,G000341,6/22/2018,IN50497,6/25/2018,6/29/2018,/LABELS FINISH DEPT,OTHER,Labels 4x.5,OTH,EACH,12.8,12.8,48,48,48, $614 , $614 ,,  ,RA-TT-4X0.5PO-14-2500 - 4 X 0.5 TT Paper 2500 Labels/Roll 12 Rolls/Case WO 1ID 5OD Perf
343,"BGR, Inc",6/1/2018,Completed,G000343,6/4/2018,CI18041,6/5/2018,6/5/2018,/SHRINK FILM,OTHER,Shrink Film,OTH,EACH,40.86,40.86,4,4,4, $163 , $163 ,,  ,
344,"RTR Wood Products, Inc",6/1/2018,Completed,G000344,6/20/2018,0000450,6/19/2018,6/21/2018,BOTASC1148S,ASH CLEAR,,BOT,EACH,18.71,18.71,6,6,6, $112 , $112 ,,  ,
344,"RTR Wood Products, Inc",6/1/2018,Completed,G000344,6/20/2018,0000450,6/19/2018,6/21/2018,BOTASC1172S,ASH CLEAR,,BOT,EACH,28.06,28.06,3,3,3, $84 , $84 ,,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOTBCS1136U,BRAZILIAN CHERRY (JATOBA),,BOT,EACH,30.17,30.17,2,2,2, $60 , $60 ,,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOTBCS1142U,BRAZILIAN CHERRY (JATOBA),,BOT,EACH,35.2,35.2,2,2,2, $70 , $70 ,,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOTBCS1148U,BRAZILIAN CHERRY (JATOBA),,BOT,EACH,40.07,40.07,4,4,4, $160 , $160 ,,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOTBCS1160U,BRAZILIAN CHERRY (JATOBA),,BOT,EACH,49.89,49.89,3,3,3, $150 , $150 ,,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOXROS1136U,RED OAK (SELECT AND BETTER),,BOX,EACH,12.06,12.67,1800,1680,1680," $21,286 "," $21,286 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOXROS1142U,RED OAK (SELECT AND BETTER),,BOX,EACH,14.42,15.14,840,600,600," $9,084 "," $9,084 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOXROS1148U,RED OAK (SELECT AND BETTER),,BOX,EACH,16.89,17.73,600,600,600," $10,638 "," $10,638 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOXROS1160U,RED OAK (SELECT AND BETTER),,BOX,EACH,22.55,23.68,120,120,120," $2,842 "," $2,842 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOXWOS1136U,WHITE OAK (SELECT AND BETTER),,BOX,EACH,14.52,14.96,360,360,360," $5,386 "," $5,386 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,BOXWOS1142U,WHITE OAK (SELECT AND BETTER),,BOX,EACH,17.36,17.88,240,240,240," $4,291 "," $4,291 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,DCXROS1150U,RED OAK (SELECT AND BETTER),,DCX,EACH,22.13,22.81,100,100,100," $2,281 "," $2,281 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,ERTROS1142U,RED OAK (SELECT AND BETTER),,ERT,EACH,16.96,17.7,100,100,100," $1,770 "," $1,770 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,ERTROS1148U,RED OAK (SELECT AND BETTER),,ERT,EACH,19.32,20.18,400,300,300," $6,054 "," $6,054 ",,  ,
345,"Young Manufacturing Company, Inc.",6/4/2018,Completed,G000345,7/16/2018,098998,7/18/2018,7/19/2018,ERTROS1160U,RED OAK (SELECT AND BETTER),,ERT,EACH,24.36,25.49,60,120,120," $3,059 "," $3,059 ",,  ,
348,"Action Supply Product, Inc",6/5/2018,Completed,G000354,6/8/2018,4003431,6/8/2018,6/18/2018,/RAGS,OTHER,Rags,OTH,EACH,40.5,40.5,25,25,25," $1,013 "," $1,013 ",,  ,RWCMC-25 - RECLAIMED WHITE WASH RAG/CLOTH MACHINE COMPRESSED - 60BX/SKID
346,"Young Manufacturing Company, Inc.",6/5/2018,Completed,G000342,6/11/2018,098682,6/8/2018,6/12/2018,BOXROS1136U,RED OAK (SELECT AND BETTER),,BOX,EACH,14.57,14.57,240,240,240," $3,497 "," $3,497 ",,  ,
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,40,40,40," $2,178 "," $2,178 ",,  ,GALLON - Van Technologies 5 Sheen
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,65,65,65," $3,540 "," $3,540 ",,  ,GALLON - Van Technologies 20 Sheen
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,25,25,25," $1,362 "," $1,362 ",,  ,GALLON - Van Technologies 40 Sheen
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,15,15,15, $817 , $817 ,,  ,GALLON - Van Technologies Gloss
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,50.5,50.5,30,30,30," $1,515 "," $1,515 ",,  ,GALLON - Wipe Sealer 5202
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,21.89,21.89,60,60,60," $1,313 "," $1,313 ",,  ,GALLON - Stain Base Sealer 2240
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,189.44,189.44,1,1,1, $189 , $189 ,,  ,GALLON - Y1P Yellow Pigment
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,120.68,120.68,1,1,1, $121 , $121 ,,  ,GALLON - BU2P Burnt Umber Pigment
347,"Van Technologies, Inc",6/5/2018,Completed,G000361,6/12/2018,17285,6/8/2018,6/29/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,119.4,119.4,1,1,1, $119 , $119 ,,  ,GALLON - W2P White Pigment
351,"Koetter Woodworking, Inc",6/6/2018,Active,G000346,6/12/2018,408967,6/12/2018,,NOSROS3512U,RED OAK (SELECT AND BETTER),,NOS,EACH,1.72,1.72,1000,1000,822," $1,720 "," $1,414 ",,  ,
350,"RTR Wood Products, Inc",6/6/2018,Completed,G000350,6/20/2018,0000451,6/19/2018,6/21/2018,BOTAWP1148S,AMERICAN WALNUT (CLEAR),,BOT,EACH,48,54.86,6,6,6, $329 , $329 ,,  ,
350,"RTR Wood Products, Inc",6/6/2018,Completed,G000350,6/20/2018,0000451,6/19/2018,6/21/2018,RISAWP7548S,AMERICAN WALNUT (CLEAR),,RIS,EACH,24.27,24.27,7,7,7, $170 , $170 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTASC1136S,ASH CLEAR,,BOT,EACH,14.03,14.03,60,60,68, $842 , $954 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTASC1142S,ASH CLEAR,,BOT,EACH,16.37,16.37,60,60,64, $982 ," $1,048 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTBIS1142S,BIRCH,,BOT,EACH,22.35,22.35,60,60,68," $1,341 "," $1,520 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTHIS1136S,HICKORY,,BOT,EACH,14.7,14.7,168,168,201," $2,470 "," $2,955 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTHIS1142S,HICKORY,,BOT,EACH,17.15,17.15,168,168,168," $2,881 "," $2,881 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTHIS1148S,HICKORY,,BOT,EACH,19.6,19.6,336,336,348," $6,586 "," $6,821 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTMAS1142S,MAPLE,,BOT,EACH,17.2,17.2,168,168,175," $2,890 "," $3,010 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTMAS1148S,MAPLE,,BOT,EACH,19.65,19.65,168,168,160," $3,301 "," $3,144 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTMAS1172S,MAPLE,,BOT,EACH,29.48,29.48,30,30,31, $884 , $914 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTMAS1184S,MAPLE,,BOT,EACH,34.39,34.39,30,30,30," $1,032 "," $1,032 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTMAS1348S,MAPLE,,BOT,EACH,22.21,22.21,30,30,33, $666 , $733 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTMAS1360S,MAPLE,,BOT,EACH,27.77,27.77,30,30,37, $833 ," $1,027 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTMAS1372S,MAPLE,,BOT,EACH,33.33,33.33,30,30,33," $1,000 "," $1,100 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTROS1136S,RED OAK (SELECT AND BETTER),,BOT,EACH,12.38,12.38,336,336,336," $4,160 "," $4,160 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTROS1142S,RED OAK (SELECT AND BETTER),,BOT,EACH,14.86,14.86,168,168,168," $2,496 "," $2,496 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTROS1148S,RED OAK (SELECT AND BETTER),,BOT,EACH,16.99,16.99,336,336,343," $5,709 "," $5,828 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTROS1154S,RED OAK (SELECT AND BETTER),,BOT,EACH,19.12,19.12,60,60,62," $1,147 "," $1,185 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTWOS1136S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,14.93,15.39,336,336,356," $5,171 "," $5,479 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTWOS1142S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,17.41,17.95,168,168,176," $3,016 "," $3,159 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTWOS1154S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,22.39,23.09,60,60,62," $1,385 "," $1,432 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTWOS1172S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,29.86,30.79,30,30,33, $924 ," $1,016 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTWOS1196S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,39.82,41.05,30,30,34," $1,232 "," $1,396 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTWOS1360S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,28.13,29,30,30,35, $870 ," $1,015 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTWOS1372S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,33.76,34.81,30,30,32," $1,044 "," $1,114 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,BOTWOS1548S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,25.96,26.77,30,30,33, $803 , $883 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISASC7542S,ASH CLEAR,,RIS,EACH,8.35,8.35,50,50,54, $418 , $451 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISBCS7584S,BRAZILIAN CHERRY (JATOBA),,RIS,EACH,32.69,32.69,30,30,41, $981 ," $1,340 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISHIS7548S,HICKORY,,RIS,EACH,9.54,9.54,200,200,235," $1,908 "," $2,242 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISHIS7596S,HICKORY,,RIS,EACH,19.09,19.09,30,30,44, $573 , $840 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISMAS7536S,MAPLE,,RIS,EACH,7.62,7.62,200,200,188," $1,524 "," $1,433 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISROS7536S,RED OAK (SELECT AND BETTER),,RIS,EACH,6.61,6.61,300,300,358," $1,983 "," $2,366 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISROS7548S,RED OAK (SELECT AND BETTER),,RIS,EACH,8.81,8.81,200,200,240," $1,762 "," $2,114 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISROS7596S,RED OAK (SELECT AND BETTER),,RIS,EACH,17.62,17.62,30,30,42, $529 , $740 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISWOS7548S,WHITE OAK (SELECT AND BETTER),,RIS,EACH,11.68,12.04,200,200,232," $2,408 "," $2,793 ",,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISWOS7554S,WHITE OAK (SELECT AND BETTER),,RIS,EACH,13.14,13.54,60,60,63, $812 , $853 ,,  ,
349,"RTR Wood Products, Inc",6/6/2018,Completed,G000349,7/6/2018,0000451,7/5/2018,11/2/2018,RISWOS7596S,WHITE OAK (SELECT AND BETTER),,RIS,EACH,23.36,24.08,30,30,30, $722 , $722 ,,  ,
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,/MEMO,OTHER,Compliance Info,OTH,EACH,0,0,0,0,0, $-   , $-   ,,  ,Please reference LTL-308 GW 209
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,750, $195 , $195 ,,  ,Risers - Acacia
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,735, $195 , $191 ,,  ,Risers - A+R Gunstock
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,750, $195 , $195 ,,  ,Risers - Pewter Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,750, $195 , $195 ,,  ,Risers - Pergo bainbridge Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,690, $195 , $179 ,,  ,Risers - Pergo Bourbon Street Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,750, $195 , $195 ,,  ,Risers - Pergo Montgomery Apple
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,750, $195 , $195 ,,  ,Risers - Pergo River Road oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,750, $195 , $195 ,,  ,Risers - Edgewater Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,750, $195 , $195 ,,  ,Risers - Lake Toba Acacia
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,735, $195 , $191 ,,  ,Risers - Willow Lake Pine
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,685, $195 , $178 ,,  ,Risers - Bronzed Brazilian Acacia
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,750, $195 , $195 ,,  ,Risers - A+R Toasted Chestnut
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,1500,1500,1500, $390 , $390 ,,  ,Risers - Rustic Reclaimed oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,1500,1500,1500, $390 , $390 ,,  ,Risers - Copper Ridge oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,1500,1500,1470, $390 , $382 ,,  ,Risers - Riverwalk Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,1500,1500,1380, $390 , $359 ,,  ,Risers - Urban Loft Ash
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Acacia
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Golden Acacia
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Lake Toba Acacia
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,685, $345 , $315 ,,  ,Treads - Bronzed Brazilian Acacia
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Butterscotch Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,717.5, $345 , $330 ,,  ,Treads - Cinnabar Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Calico Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Fairfield County Hickory
